DEPTH,BIT,BVOL,CAL,CNCF,CVOL,DT,GR,PE,RD,RMSL,RS,SPBD,SPD,TTEN,ZCOR,ZDEN
296.113,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,85.996,-999.25,-999.25,-999.25,-999.25,-999.25,13.877,2191.091,-999.25,-999.25
296.189,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,86.682,-999.25,-999.25,-999.25,-999.25,-999.25,13.867,2191.407,-999.25,-999.25
296.266,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,86.132,-999.25,-999.25,-999.25,-999.25,-999.25,13.855,2191.458,-999.25,-999.25
296.342,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,87.273,-999.25,-999.25,-999.25,-999.25,-999.25,13.848,2191.418,-999.25,-999.25
296.418,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,91.869,-999.25,-999.25,-999.25,-999.25,-999.25,13.848,2191.457,-999.25,-999.25
296.494,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,96.918,-999.25,-999.25,-999.25,-999.25,-999.25,13.854,2191.516,-999.25,-999.25
296.57,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,98.275,-999.25,-999.25,-999.25,-999.25,-999.25,13.869,2191.364,-999.25,-999.25
296.647,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,95.96,-999.25,-999.25,-999.25,-999.25,-999.25,13.888,2190.928,-999.25,-999.25
296.723,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,91.826,-999.25,-999.25,-999.25,-999.25,-999.25,13.907,2190.488,-999.25,-999.25
296.799,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,88.548,-999.25,-999.25,-999.25,-999.25,-999.25,13.928,2190.336,-999.25,-999.25
296.875,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,86.767,-999.25,-999.25,-999.25,-999.25,-999.25,13.946,2190.624,-999.25,-999.25
296.951,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,85.474,-999.25,-999.25,-999.25,-999.25,-999.25,13.958,2191.28,-999.25,-999.25
297.028,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,85.016,-999.25,-999.25,-999.25,-999.25,-999.25,13.964,2192.063,-999.25,-999.25
297.104,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,87.151,-999.25,-999.25,-999.25,-999.25,-999.25,13.967,2192.379,-999.25,-999.25
297.18,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,91.209,-999.25,-999.25,-999.25,-999.25,-999.25,13.97,2192.033,-999.25,-999.25
297.256,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,95.174,-999.25,-999.25,-999.25,-999.25,-999.25,13.976,2191.511,-999.25,-999.25
297.332,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,97.02,-999.25,-999.25,-999.25,-999.25,-999.25,13.993,2191.561,-999.25,-999.25
297.409,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,94.798,-999.25,-999.25,-999.25,-999.25,-999.25,14.019,2192.655,-999.25,-999.25
297.485,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,90.363,-999.25,-999.25,-999.25,-999.25,-999.25,14.048,2194.746,-999.25,-999.25
297.561,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,85.691,-999.25,-999.25,-999.25,-999.25,-999.25,14.069,2197.222,-999.25,-999.25
297.637,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,81.311,-999.25,-999.25,-999.25,-999.25,-999.25,14.074,2199.298,-999.25,-999.25
297.713,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,77.181,-999.25,-999.25,-999.25,-999.25,-999.25,14.06,2200.312,-999.25,-999.25
297.79,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,74.46,-999.25,-999.25,-999.25,-999.25,-999.25,14.035,2199.995,-999.25,-999.25
297.866,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,73.036,-999.25,-999.25,-999.25,-999.25,-999.25,14.009,2198.639,-999.25,-999.25
297.942,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,72.423,-999.25,-999.25,-999.25,-999.25,-999.25,13.995,2196.81,-999.25,-999.25
298.018,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,72.726,-999.25,-999.25,-999.25,-999.25,-999.25,13.998,2194.694,-999.25,-999.25
298.094,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,73.11,-999.25,-999.25,-999.25,-999.25,-999.25,14.011,2192.603,-999.25,-999.25
298.171,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,72.789,-999.25,-999.25,-999.25,-999.25,-999.25,14.024,2190.938,-999.25,-999.25
298.247,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,71.403,-999.25,-999.25,-999.25,-999.25,-999.25,14.032,2189.912,-999.25,-999.25
298.323,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,70.219,-999.25,-999.25,-999.25,-999.25,-999.25,14.037,2189.465,-999.25,-999.25
298.399,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,70.348,-999.25,-999.25,-999.25,-999.25,-999.25,14.044,2189.437,-999.25,-999.25
298.475,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,72.276,-999.25,-999.25,-999.25,-999.25,-999.25,14.058,2189.765,-999.25,-999.25
298.552,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,75.07,-999.25,-999.25,-999.25,-999.25,-999.25,14.086,2190.582,-999.25,-999.25
298.628,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,76.711,-999.25,-999.25,-999.25,-999.25,-999.25,14.121,2191.881,-999.25,-999.25
298.704,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,76.927,-999.25,-999.25,-999.25,-999.25,-999.25,14.15,2193.343,-999.25,-999.25
298.78,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,76.624,-999.25,-999.25,-999.25,-999.25,-999.25,14.153,2194.653,-999.25,-999.25
298.856,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,76.316,-999.25,-999.25,-999.25,-999.25,-999.25,14.126,2195.574,-999.25,-999.25
298.933,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,75.597,-999.25,-999.25,-999.25,-999.25,-999.25,14.077,2195.628,-999.25,-999.25
299.009,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,74.203,-999.25,-999.25,-999.25,-999.25,-999.25,14.021,2194.508,-999.25,-999.25
299.085,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,72.312,-999.25,-999.25,-999.25,-999.25,-999.25,13.973,2192.537,-999.25,-999.25
299.161,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,69.884,-999.25,-999.25,-999.25,-999.25,-999.25,13.948,2190.338,-999.25,-999.25
299.237,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.694,-999.25,-999.25,-999.25,-999.25,-999.25,13.946,2188.561,-999.25,-999.25
299.314,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.647,-999.25,-999.25,-999.25,-999.25,-999.25,13.951,2187.713,-999.25,-999.25
299.39,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.828,-999.25,-999.25,-999.25,-999.25,-999.25,13.95,2188.095,-999.25,-999.25
299.466,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.42,-999.25,-999.25,-999.25,-999.25,-999.25,13.938,2189.639,-999.25,-999.25
299.542,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.836,-999.25,-999.25,-999.25,-999.25,-999.25,13.919,2191.883,-999.25,-999.25
299.618,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.55,-999.25,-999.25,-999.25,-999.25,-999.25,13.898,2194.177,-999.25,-999.25
299.695,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,72.952,-999.25,-999.25,-999.25,-999.25,-999.25,13.874,2196.049,-999.25,-999.25
299.771,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,75.769,-999.25,-999.25,-999.25,-999.25,-999.25,13.85,2197.276,-999.25,-999.25
299.847,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,74.516,-999.25,-999.25,-999.25,-999.25,-999.25,13.827,2197.606,-999.25,-999.25
299.923,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,70.247,-999.25,-999.25,-999.25,-999.25,-999.25,13.807,2196.707,-999.25,-999.25
299.999,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.642,-999.25,-999.25,-999.25,-999.25,-999.25,13.794,2194.495,-999.25,-999.25
300.076,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.389,-999.25,-999.25,-999.25,-999.25,-999.25,13.795,2191.46,-999.25,-999.25
300.152,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.466,-999.25,-999.25,-999.25,-999.25,-999.25,13.82,2188.411,-999.25,-999.25
300.228,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.516,-999.25,-999.25,-999.25,-999.25,-999.25,13.867,2186.424,-999.25,-999.25
300.304,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,70.839,-999.25,-999.25,-999.25,-999.25,-999.25,13.923,2186.464,-999.25,-999.25
300.38,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,71.345,-999.25,-999.25,-999.25,-999.25,-999.25,13.971,2188.843,-999.25,-999.25
300.457,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.875,-999.25,-999.25,-999.25,-999.25,-999.25,13.993,2192.582,-999.25,-999.25
300.533,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.373,-999.25,-999.25,-999.25,-999.25,-999.25,13.975,2195.906,-999.25,-999.25
300.609,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,61.72,-999.25,-999.25,-999.25,-999.25,-999.25,13.921,2197.248,-999.25,-999.25
300.685,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.415,-999.25,-999.25,-999.25,-999.25,-999.25,13.853,2196.378,-999.25,-999.25
300.761,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,69.172,-999.25,-999.25,-999.25,-999.25,-999.25,13.803,2194.418,-999.25,-999.25
300.838,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,70.333,-999.25,-999.25,-999.25,-999.25,-999.25,13.794,2192.99,-999.25,-999.25
300.914,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.069,-999.25,-999.25,-999.25,-999.25,-999.25,13.827,2192.979,-999.25,-999.25
300.99,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,60.217,-999.25,-999.25,-999.25,-999.25,-999.25,13.884,2194.335,-999.25,-999.25
301.066,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,57.124,-999.25,-999.25,-999.25,-999.25,-999.25,13.945,2195.985,-999.25,-999.25
301.142,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,57.654,-999.25,-999.25,-999.25,-999.25,-999.25,13.997,2196.844,-999.25,-999.25
301.219,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,59.594,-999.25,-999.25,-999.25,-999.25,-999.25,14.036,2196.474,-999.25,-999.25
301.295,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,60.866,-999.25,-999.25,-999.25,-999.25,-999.25,14.07,2195.507,-999.25,-999.25
301.371,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,61.349,-999.25,-999.25,-999.25,-999.25,-999.25,14.106,2195.001,-999.25,-999.25
301.447,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,60.863,-999.25,-999.25,-999.25,-999.25,-999.25,14.137,2195.602,-999.25,-999.25
301.523,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,60.139,-999.25,-999.25,-999.25,-999.25,-999.25,14.15,2196.841,-999.25,-999.25
301.6,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,60.806,-999.25,-999.25,-999.25,-999.25,-999.25,14.135,2197.838,-999.25,-999.25
301.676,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.714,-999.25,-999.25,-999.25,-999.25,-999.25,14.092,2198.164,-999.25,-999.25
301.752,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.241,-999.25,-999.25,-999.25,-999.25,-999.25,14.039,2198.077,-999.25,-999.25
301.828,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,71.534,-999.25,-999.25,-999.25,-999.25,-999.25,13.991,2198.141,-999.25,-999.25
301.904,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,71.712,-999.25,-999.25,-999.25,-999.25,-999.25,13.963,2198.84,-999.25,-999.25
301.981,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,69.247,-999.25,-999.25,-999.25,-999.25,-999.25,13.964,2200.085,-999.25,-999.25
302.057,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.857,-999.25,-999.25,-999.25,-999.25,-999.25,13.992,2201.264,-999.25,-999.25
302.133,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,62.973,-999.25,-999.25,-999.25,-999.25,-999.25,14.036,2201.822,-999.25,-999.25
302.209,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,61.571,-999.25,-999.25,-999.25,-999.25,-999.25,14.081,2201.738,-999.25,-999.25
302.285,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,62.259,-999.25,-999.25,-999.25,-999.25,-999.25,14.118,2201.272,-999.25,-999.25
302.362,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.005,-999.25,-999.25,-999.25,-999.25,-999.25,14.14,2200.752,-999.25,-999.25
302.438,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.239,-999.25,-999.25,-999.25,-999.25,-999.25,14.148,2200.48,-999.25,-999.25
302.514,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,61.592,-999.25,-999.25,-999.25,-999.25,-999.25,14.146,2200.466,-999.25,-999.25
302.59,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,57.742,-999.25,-999.25,-999.25,-999.25,-999.25,14.14,2200.415,-999.25,-999.25
302.666,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,54.883,-999.25,-999.25,-999.25,-999.25,-999.25,14.132,2200.247,-999.25,-999.25
302.743,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,54.319,-999.25,-999.25,-999.25,-999.25,-999.25,14.12,2200.193,-999.25,-999.25
302.819,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,55.092,-999.25,-999.25,-999.25,-999.25,-999.25,14.102,2200.316,-999.25,-999.25
302.895,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,54.182,-999.25,-999.25,-999.25,-999.25,-999.25,14.072,2200.723,-999.25,-999.25
302.971,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,50.665,-999.25,-999.25,-999.25,-999.25,-999.25,14.032,2201.653,-999.25,-999.25
303.047,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,47.17,-999.25,-999.25,-999.25,-999.25,-999.25,13.988,2203.084,-999.25,-999.25
303.124,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,45.986,-999.25,-999.25,-999.25,-999.25,-999.25,13.947,2204.754,-999.25,-999.25
303.2,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,47.709,-999.25,-999.25,-999.25,-999.25,-999.25,13.913,2206.244,-999.25,-999.25
303.276,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,50.957,-999.25,-999.25,-999.25,-999.25,-999.25,13.888,2206.729,-999.25,-999.25
303.352,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,52.885,-999.25,-999.25,-999.25,-999.25,-999.25,13.871,2205.485,-999.25,-999.25
303.428,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,53.309,-999.25,-999.25,-999.25,-999.25,-999.25,13.859,2202.71,-999.25,-999.25
303.505,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,54.736,-999.25,-999.25,-999.25,-999.25,-999.25,13.851,2199.494,-999.25,-999.25
303.581,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,57.467,-999.25,-999.25,-999.25,-999.25,-999.25,13.849,2196.734,-999.25,-999.25
303.657,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,59.033,-999.25,-999.25,-999.25,-999.25,-999.25,13.848,2195.041,-999.25,-999.25
303.733,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,57.211,-999.25,-999.25,-999.25,-999.25,-999.25,13.856,2194.568,-999.25,-999.25
303.809,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,52.606,-999.25,-999.25,-999.25,-999.25,-999.25,13.871,2194.966,-999.25,-999.25
303.886,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,48.408,-999.25,-999.25,-999.25,-999.25,-999.25,13.886,2196.108,-999.25,-999.25
303.962,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,47.521,-999.25,-999.25,-999.25,-999.25,-999.25,13.9,2198.25,-999.25,-999.25
304.038,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,49.522,-999.25,-999.25,-999.25,-999.25,-999.25,13.912,2201.363,-999.25,-999.25
304.114,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,51.552,-999.25,-999.25,-999.25,-999.25,-999.25,13.914,2204.932,-999.25,-999.25
304.19,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,52.163,-999.25,-999.25,-999.25,-999.25,-999.25,13.907,2207.916,-999.25,-999.25
304.267,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,52.509,-999.25,-999.25,-999.25,-999.25,-999.25,13.893,2209.108,-999.25,-999.25
304.343,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,54.711,-999.25,-999.25,-999.25,-999.25,-999.25,13.878,2207.929,-999.25,-999.25
304.419,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,58.239,-999.25,-999.25,-999.25,-999.25,-999.25,13.868,2205.025,-999.25,-999.25
304.495,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,61.369,-999.25,-999.25,-999.25,-999.25,-999.25,13.871,2201.934,-999.25,-999.25
304.571,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,62.753,-999.25,-999.25,-999.25,-999.25,-999.25,13.886,2199.791,-999.25,-999.25
304.648,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,62.894,-999.25,-999.25,-999.25,-999.25,-999.25,13.914,2198.826,-999.25,-999.25
304.724,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.785,-999.25,-999.25,-999.25,-999.25,-999.25,13.949,2198.639,-999.25,-999.25
304.8,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.636,-999.25,-999.25,-999.25,-999.25,-999.25,13.98,2198.733,-999.25,-999.25
304.876,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.435,-999.25,-999.25,-999.25,-999.25,-999.25,14.003,2199.207,-999.25,-999.25
304.952,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.411,-999.25,-999.25,-999.25,-999.25,-999.25,14.021,2200.3,-999.25,-999.25
305.029,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.292,-999.25,-999.25,-999.25,-999.25,-999.25,14.034,2201.83,-999.25,-999.25
305.105,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.169,-999.25,-999.25,-999.25,-999.25,-999.25,14.038,2203.378,-999.25,-999.25
305.181,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.033,-999.25,-999.25,-999.25,-999.25,-999.25,14.034,2204.35,-999.25,-999.25
305.257,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.686,-999.25,-999.25,-999.25,-999.25,-999.25,14.024,2204.349,-999.25,-999.25
305.333,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.283,-999.25,-999.25,-999.25,-999.25,-999.25,14.013,2203.485,-999.25,-999.25
305.41,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.692,-999.25,-999.25,-999.25,-999.25,-999.25,14.01,2202.306,-999.25,-999.25
305.486,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.695,-999.25,-999.25,-999.25,-999.25,-999.25,14.015,2201.46,-999.25,-999.25
305.562,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.648,-999.25,-999.25,-999.25,-999.25,-999.25,14.022,2201.135,-999.25,-999.25
305.638,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.854,-999.25,-999.25,-999.25,-999.25,-999.25,14.031,2200.975,-999.25,-999.25
305.714,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.124,-999.25,-999.25,-999.25,-999.25,-999.25,14.036,2200.565,-999.25,-999.25
305.791,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.303,-999.25,-999.25,-999.25,-999.25,-999.25,14.034,2200.094,-999.25,-999.25
305.867,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.007,-999.25,-999.25,-999.25,-999.25,-999.25,14.032,2200.539,-999.25,-999.25
305.943,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,70.22,-999.25,-999.25,-999.25,-999.25,-999.25,14.032,2202.547,-999.25,-999.25
306.019,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,71.205,-999.25,-999.25,-999.25,-999.25,-999.25,14.03,2206.124,-999.25,-999.25
306.095,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.637,-999.25,-999.25,-999.25,-999.25,-999.25,14.021,2210.315,-999.25,-999.25
306.172,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.393,-999.25,-999.25,-999.25,-999.25,-999.25,14.007,2213.581,-999.25,-999.25
306.248,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.405,-999.25,-999.25,-999.25,-999.25,-999.25,13.995,2214.382,-999.25,-999.25
306.324,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.692,-999.25,-999.25,-999.25,-999.25,-999.25,13.994,2212.228,-999.25,-999.25
306.4,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,71.682,-999.25,-999.25,-999.25,-999.25,-999.25,14.009,2208.071,-999.25,-999.25
306.476,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,72.764,-999.25,-999.25,-999.25,-999.25,-999.25,14.035,2203.638,-999.25,-999.25
306.553,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,71.232,-999.25,-999.25,-999.25,-999.25,-999.25,14.063,2200.294,-999.25,-999.25
306.629,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.063,-999.25,-999.25,-999.25,-999.25,-999.25,14.076,2198.618,-999.25,-999.25
306.705,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,62.277,-999.25,-999.25,-999.25,-999.25,-999.25,14.061,2198.253,-999.25,-999.25
306.781,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,60.108,-999.25,-999.25,-999.25,-999.25,-999.25,14.021,2198.639,-999.25,-999.25
306.857,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,61.687,-999.25,-999.25,-999.25,-999.25,-999.25,13.963,2199.306,-999.25,-999.25
306.934,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.563,-999.25,-999.25,-999.25,-999.25,-999.25,13.895,2200.192,-999.25,-999.25
307.01,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.498,-999.25,-999.25,-999.25,-999.25,-999.25,13.828,2201.272,-999.25,-999.25
307.086,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.812,-999.25,-999.25,-999.25,-999.25,-999.25,13.769,2202.204,-999.25,-999.25
307.162,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.427,-999.25,-999.25,-999.25,-999.25,-999.25,13.727,2202.427,-999.25,-999.25
307.238,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.183,-999.25,-999.25,-999.25,-999.25,-999.25,13.71,2201.631,-999.25,-999.25
307.315,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.606,-999.25,-999.25,-999.25,-999.25,-999.25,13.713,2200.381,-999.25,-999.25
307.391,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,66.539,-999.25,-999.25,-999.25,-999.25,-999.25,13.729,2199.79,-999.25,-999.25
307.467,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.588,-999.25,-999.25,-999.25,-999.25,-999.25,13.753,2200.393,-999.25,-999.25
307.543,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.415,-999.25,-999.25,-999.25,-999.25,-999.25,13.776,2201.738,-999.25,-999.25
307.619,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.236,-999.25,-999.25,-999.25,-999.25,-999.25,13.789,2202.89,-999.25,-999.25
307.696,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.262,-999.25,-999.25,-999.25,-999.25,-999.25,13.799,2203.365,-999.25,-999.25
307.772,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.87,-999.25,-999.25,-999.25,-999.25,-999.25,13.812,2203.48,-999.25,-999.25
307.848,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.787,-999.25,-999.25,-999.25,-999.25,-999.25,13.829,2203.967,-999.25,-999.25
307.924,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.364,-999.25,-999.25,-999.25,-999.25,-999.25,13.851,2205.132,-999.25,-999.25
308,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.527,-999.25,-999.25,-999.25,-999.25,-999.25,13.871,2206.37,-999.25,-999.25
308.077,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,64.359,-999.25,-999.25,-999.25,-999.25,-999.25,13.882,2206.581,-999.25,-999.25
308.153,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.958,-999.25,-999.25,-999.25,-999.25,-999.25,13.886,2205.292,-999.25,-999.25
308.229,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.448,-999.25,-999.25,-999.25,-999.25,-999.25,13.887,2203.206,-999.25,-999.25
308.305,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,69.359,-999.25,-999.25,-999.25,-999.25,-999.25,13.885,2201.912,-999.25,-999.25
308.381,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.195,-999.25,-999.25,-999.25,-999.25,-999.25,13.878,2202.707,-999.25,-999.25
308.458,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.706,-999.25,-999.25,-999.25,-999.25,-999.25,13.864,2205.394,-999.25,-999.25
308.534,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,60.753,-999.25,-999.25,-999.25,-999.25,-999.25,13.838,2208.326,-999.25,-999.25
308.61,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,61.072,-999.25,-999.25,-999.25,-999.25,-999.25,13.811,2209.842,-999.25,-999.25
308.686,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,63.51,-999.25,-999.25,-999.25,-999.25,-999.25,13.798,2209.319,-999.25,-999.25
308.762,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,65.643,-999.25,-999.25,-999.25,-999.25,-999.25,13.809,2207.521,-999.25,-999.25
308.839,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,67.095,-999.25,-999.25,-999.25,-999.25,-999.25,13.845,2205.797,-999.25,-999.25
308.915,-999.25,-999.25,-999.25,-999.25,-999.25,-999.25,68.25,-999.25,-999.25,-999.25,-999.25,-999.25,13.896,2204.926,-999.25,-999.25
